CMDLINE D:\Wrishav\face-recognition\.venv\Scripts\python.exe .\app\app.py --headless --faissgpu
MEM 6.710938 1751019892.1445
MEM 6.710938 1751019892.2449
MEM 6.710938 1751019892.3456
MEM 6.710938 1751019892.4463
MEM 6.710938 1751019892.5469
MEM 6.710938 1751019892.6476
MEM 6.710938 1751019892.7481
MEM 6.710938 1751019892.8487
MEM 6.710938 1751019892.9494
MEM 6.710938 1751019893.0497
MEM 6.710938 1751019893.1502
MEM 6.710938 1751019893.2506
MEM 6.710938 1751019893.3511
MEM 6.710938 1751019893.4516
MEM 6.710938 1751019893.5520
MEM 6.710938 1751019893.6529
MEM 6.710938 1751019893.7538
MEM 6.710938 1751019893.8545
MEM 6.710938 1751019893.9550
MEM 6.710938 1751019894.0557
MEM 6.710938 1751019894.1565
MEM 6.710938 1751019894.2574
MEM 6.710938 1751019894.3581
MEM 6.710938 1751019894.4591
MEM 6.710938 1751019894.5600
MEM 6.710938 1751019894.6609
MEM 6.710938 1751019894.7615
MEM 6.710938 1751019894.8619
MEM 6.710938 1751019894.9627
MEM 6.710938 1751019895.0630
MEM 6.710938 1751019895.1638
MEM 6.710938 1751019895.2644
MEM 6.710938 1751019895.3650
MEM 6.710938 1751019895.4656
MEM 6.710938 1751019895.5661
MEM 6.710938 1751019895.6667
MEM 6.710938 1751019895.7674
MEM 6.710938 1751019895.8685
MEM 6.710938 1751019895.9695
MEM 6.710938 1751019896.0700
MEM 6.710938 1751019896.1705
MEM 6.710938 1751019896.2711
MEM 6.710938 1751019896.3716
MEM 6.710938 1751019896.4721
MEM 6.710938 1751019896.5727
MEM 6.710938 1751019896.6732
MEM 6.710938 1751019896.7737
MEM 6.710938 1751019896.8741
MEM 6.710938 1751019896.9746
MEM 6.710938 1751019897.0749
MEM 6.710938 1751019897.1755
MEM 6.710938 1751019897.2760
MEM 6.710938 1751019897.3770
MEM 6.710938 1751019897.4775
MEM 6.710938 1751019897.5781
MEM 6.710938 1751019897.6789
MEM 6.710938 1751019897.7791
MEM 6.710938 1751019897.8797
MEM 6.710938 1751019897.9807
MEM 6.710938 1751019898.0816
MEM 6.710938 1751019898.1822
MEM 6.710938 1751019898.2828
MEM 6.710938 1751019898.3833
MEM 6.710938 1751019898.5102
MEM 6.710938 1751019898.6128
MEM 6.710938 1751019898.7132
MEM 6.710938 1751019898.8136
MEM 6.710938 1751019898.9141
MEM 6.710938 1751019899.0148
MEM 6.710938 1751019899.1151
MEM 6.710938 1751019899.2158
MEM 6.710938 1751019899.3164
MEM 6.710938 1751019899.4172
MEM 6.710938 1751019899.5181
MEM 6.710938 1751019899.6187
MEM 6.710938 1751019899.7194
MEM 6.710938 1751019899.8201
MEM 6.710938 1751019899.9208
MEM 6.710938 1751019900.0212
MEM 6.710938 1751019900.1222
MEM 6.710938 1751019900.2230
MEM 6.710938 1751019900.3236
MEM 6.710938 1751019900.4243
MEM 6.710938 1751019900.5251
MEM 6.710938 1751019900.6261
MEM 6.710938 1751019900.7267
MEM 6.710938 1751019900.8272
MEM 6.710938 1751019900.9278
MEM 6.710938 1751019901.0341
MEM 6.710938 1751019901.1358
MEM 6.710938 1751019901.2361
MEM 6.710938 1751019901.3640
MEM 6.710938 1751019901.4648
MEM 6.710938 1751019901.5657
MEM 6.710938 1751019901.6665
MEM 6.710938 1751019901.7788
MEM 6.710938 1751019901.8805
MEM 6.710938 1751019901.9810
MEM 6.710938 1751019902.1166
MEM 6.710938 1751019902.2174
MEM 6.710938 1751019902.3179
MEM 6.710938 1751019902.4181
MEM 6.710938 1751019902.5238
MEM 6.710938 1751019902.6289
MEM 6.710938 1751019902.7304
MEM 6.710938 1751019902.8773
MEM 6.710938 1751019902.9779
MEM 6.710938 1751019903.0792
MEM 6.710938 1751019903.1796
MEM 6.710938 1751019903.3093
MEM 6.710938 1751019903.4113
MEM 6.710938 1751019903.5118
MEM 6.710938 1751019903.6590
MEM 6.710938 1751019903.7597
MEM 6.710938 1751019903.8601
MEM 6.710938 1751019904.0039
MEM 6.710938 1751019904.1071
MEM 6.710938 1751019904.2077
MEM 6.710938 1751019904.3089
MEM 6.710938 1751019904.4203
MEM 6.710938 1751019904.5233
MEM 6.710938 1751019904.6237
MEM 6.710938 1751019904.7841
MEM 6.710938 1751019904.8861
MEM 6.710938 1751019904.9872
MEM 6.710938 1751019905.1500
MEM 6.710938 1751019905.2509
MEM 6.710938 1751019905.3514
MEM 6.710938 1751019905.4519
MEM 6.710938 1751019905.5890
MEM 6.710938 1751019905.6910
MEM 6.710938 1751019905.7918
MEM 6.710938 1751019905.8925
MEM 6.710938 1751019906.0003
MEM 6.710938 1751019906.1045
MEM 6.710938 1751019906.2051
MEM 6.710938 1751019906.3392
MEM 6.710938 1751019906.4408
MEM 6.710938 1751019906.5413
MEM 6.710938 1751019906.6416
MEM 6.710938 1751019906.7639
MEM 6.710938 1751019906.8655
MEM 6.710938 1751019906.9659
MEM 6.710938 1751019907.1224
MEM 6.710938 1751019907.2239
MEM 6.710938 1751019907.3243
MEM 6.710938 1751019907.4622
MEM 6.710938 1751019907.5631
MEM 6.710938 1751019907.6637
MEM 6.710938 1751019907.7643
MEM 6.710938 1751019907.9189
MEM 6.710938 1751019908.0212
MEM 6.710938 1751019908.1215
MEM 6.710938 1751019908.2742
MEM 6.710938 1751019908.3793
MEM 6.710938 1751019908.4799
MEM 6.710938 1751019908.6015
MEM 6.710938 1751019908.7022
MEM 6.710938 1751019908.8056
MEM 6.710938 1751019908.9064
MEM 6.710938 1751019909.0641
MEM 6.710938 1751019909.1658
MEM 6.710938 1751019909.2666
MEM 6.710938 1751019909.3677
MEM 6.710938 1751019909.4791
MEM 6.710938 1751019909.5821
MEM 6.710938 1751019909.6827
MEM 6.710938 1751019909.7925
MEM 6.710938 1751019909.8991
MEM 6.710938 1751019909.9993
MEM 6.710938 1751019910.1641
MEM 6.710938 1751019910.2649
MEM 6.710938 1751019910.3653
MEM 6.710938 1751019910.4656
MEM 6.710938 1751019910.5690
MEM 6.710938 1751019910.6719
MEM 6.710938 1751019910.7724
MEM 6.710938 1751019910.8990
MEM 6.710938 1751019911.0012
MEM 6.710938 1751019911.1019
MEM 6.710938 1751019911.2023
MEM 6.710938 1751019911.3041
MEM 6.710938 1751019911.4076
MEM 6.710938 1751019911.5085
MEM 6.710938 1751019911.6603
MEM 6.710938 1751019911.7625
MEM 6.710938 1751019911.8629
MEM 6.710938 1751019912.0089
MEM 6.710938 1751019912.1101
MEM 6.710938 1751019912.2108
MEM 6.710938 1751019912.3117
MEM 6.710938 1751019912.4512
MEM 6.710938 1751019912.5553
MEM 6.710938 1751019912.6559
MEM 6.710938 1751019912.7992
MEM 6.710938 1751019912.9030
MEM 6.710938 1751019913.0033
MEM 6.710938 1751019913.1040
MEM 6.710938 1751019913.2439
MEM 6.710938 1751019913.3466
MEM 6.710938 1751019913.4469
MEM 6.710938 1751019913.5473
MEM 6.710938 1751019913.6590
MEM 6.710938 1751019913.7609
MEM 6.710938 1751019913.8614
MEM 6.710938 1751019914.0192
MEM 6.710938 1751019914.1211
MEM 6.710938 1751019914.2216
MEM 6.710938 1751019914.3338
MEM 6.710938 1751019914.4611
MEM 6.710938 1751019914.5658
MEM 6.710938 1751019914.6665
MEM 6.664062 1751019914.8192
MEM 6.664062 1751019914.9231
MEM 6.664062 1751019915.0234
MEM 6.664062 1751019915.1241
MEM 6.664062 1751019915.2640
MEM 6.664062 1751019915.3665
MEM 6.664062 1751019915.4673
MEM 6.664062 1751019915.5680
MEM 6.664062 1751019915.6891
MEM 6.664062 1751019915.7917
MEM 6.664062 1751019915.8922
MEM 6.664062 1751019916.0299
MEM 6.664062 1751019916.1334
MEM 6.664062 1751019916.2343
MEM 6.664062 1751019916.3841
MEM 6.664062 1751019916.4877
MEM 6.664062 1751019916.5880
MEM 6.664062 1751019916.6893
MEM 6.664062 1751019916.8243
MEM 6.664062 1751019916.9320
MEM 6.664062 1751019917.0346
MEM 6.664062 1751019917.1872
MEM 6.664062 1751019917.2885
MEM 6.664062 1751019917.3889
MEM 6.664062 1751019917.4914
MEM 6.664062 1751019917.6289
MEM 6.664062 1751019917.7331
MEM 6.664062 1751019917.8337
MEM 6.664062 1751019917.9340
MEM 6.664062 1751019918.0690
MEM 6.664062 1751019918.1745
MEM 6.664062 1751019918.2790
MEM 6.664062 1751019918.3824
MEM 6.664062 1751019918.4835
MEM 6.664062 1751019918.5897
MEM 6.664062 1751019918.6991
MEM 6.664062 1751019918.8017
MEM 6.664062 1751019918.9088
MEM 6.664062 1751019919.0138
MEM 6.664062 1751019919.1145
MEM 6.664062 1751019919.2390
MEM 6.664062 1751019919.3443
MEM 6.664062 1751019919.4447
MEM 6.664062 1751019919.5454
MEM 6.664062 1751019919.6743
MEM 6.664062 1751019919.7775
MEM 6.664062 1751019919.8781
MEM 6.664062 1751019919.9789
MEM 6.664062 1751019920.0890
MEM 6.664062 1751019920.1930
MEM 6.664062 1751019920.2937
MEM 6.664062 1751019920.3943
MEM 6.664062 1751019920.4947
MEM 6.664062 1751019920.6042
MEM 6.664062 1751019920.7240
MEM 6.664062 1751019920.8247
MEM 6.664062 1751019920.9540
MEM 6.664062 1751019921.0561
MEM 6.664062 1751019921.1568
MEM 6.664062 1751019921.2573
MEM 6.664062 1751019921.3940
MEM 6.664062 1751019921.4972
MEM 6.664062 1751019921.5977
MEM 6.664062 1751019921.6985
MEM 6.664062 1751019921.8540
MEM 6.664062 1751019921.9567
MEM 6.664062 1751019922.0572
MEM 6.664062 1751019922.1589
MEM 6.664062 1751019922.2929
MEM 6.664062 1751019922.4039
MEM 6.664062 1751019922.5078
MEM 6.664062 1751019922.6090
MEM 6.664062 1751019922.7293
MEM 6.664062 1751019922.8310
MEM 6.664062 1751019922.9315
MEM 6.664062 1751019923.0390
MEM 6.664062 1751019923.1690
MEM 6.664062 1751019923.2750
MEM 6.664062 1751019923.3754
MEM 6.664062 1751019923.4991
MEM 6.664062 1751019923.6039
MEM 6.664062 1751019923.7045
MEM 6.664062 1751019923.8047
MEM 6.664062 1751019923.9420
MEM 6.664062 1751019924.0479
MEM 6.664062 1751019924.1486
MEM 6.664062 1751019924.2692
MEM 6.664062 1751019924.3725
MEM 6.664062 1751019924.4730
MEM 6.664062 1751019924.5734
MEM 6.664062 1751019924.7163
MEM 6.664062 1751019924.8168
MEM 6.664062 1751019924.9173
MEM 6.664062 1751019925.0178
MEM 6.664062 1751019925.1362
MEM 6.664062 1751019925.2370
MEM 6.664062 1751019925.3375
MEM 6.664062 1751019925.4891
MEM 6.664062 1751019925.5932
MEM 6.664062 1751019925.6936
MEM 6.664062 1751019925.7944
MEM 6.664062 1751019925.9440
MEM 6.664062 1751019926.0446
MEM 6.664062 1751019926.1453
MEM 6.664062 1751019926.2461
MEM 6.664062 1751019926.3639
MEM 6.664062 1751019926.4663
MEM 6.664062 1751019926.5667
MEM 6.664062 1751019926.7104
MEM 6.664062 1751019926.8114
MEM 6.664062 1751019926.9120
MEM 6.664062 1751019927.0125
MEM 6.664062 1751019927.1343
MEM 6.664062 1751019927.2378
MEM 6.664062 1751019927.3381
MEM 6.664062 1751019927.4389
MEM 6.664062 1751019927.5604
MEM 6.664062 1751019927.6634
MEM 6.664062 1751019927.7639
MEM 6.664062 1751019927.8645
MEM 6.664062 1751019927.9689
MEM 6.664062 1751019928.0703
MEM 6.664062 1751019928.1712
MEM 6.664062 1751019928.3141
MEM 6.664062 1751019928.4191
MEM 6.664062 1751019928.5226
MEM 6.664062 1751019928.6799
MEM 6.664062 1751019928.7804
MEM 6.664062 1751019928.8809
MEM 6.664062 1751019928.9814
MEM 6.664062 1751019929.0923
MEM 6.664062 1751019929.1942
MEM 6.664062 1751019929.2947
MEM 6.664062 1751019929.4239
MEM 6.664062 1751019929.5270
MEM 6.664062 1751019929.6273
MEM 6.664062 1751019929.7277
MEM 6.664062 1751019929.8451
MEM 6.664062 1751019929.9486
MEM 6.664062 1751019930.0495
MEM 6.664062 1751019930.1503
MEM 6.664062 1751019930.2691
MEM 6.664062 1751019930.3702
MEM 6.664062 1751019930.4710
MEM 6.664062 1751019930.6291
MEM 6.664062 1751019930.7321
MEM 6.664062 1751019930.8328
MEM 6.664062 1751019930.9335
MEM 6.664062 1751019931.0439
MEM 6.664062 1751019931.1475
MEM 6.664062 1751019931.2482
MEM 6.664062 1751019931.3763
MEM 6.664062 1751019931.4776
MEM 6.664062 1751019931.5782
MEM 6.664062 1751019931.7349
MEM 6.664062 1751019931.8356
MEM 6.664062 1751019931.9369
MEM 6.664062 1751019932.0792
MEM 6.664062 1751019932.1837
MEM 6.664062 1751019932.2845
MEM 6.664062 1751019932.3852
MEM 6.664062 1751019932.4991
MEM 6.664062 1751019932.5996
MEM 6.664062 1751019932.7000
MEM 6.664062 1751019932.8007
MEM 6.664062 1751019932.9641
MEM 6.664062 1751019933.0652
MEM 6.664062 1751019933.1657
MEM 6.664062 1751019933.2661
MEM 6.664062 1751019933.4039
MEM 6.664062 1751019933.5048
MEM 6.664062 1751019933.6051
MEM 6.664062 1751019933.7058
MEM 6.664062 1751019933.8590
MEM 6.664062 1751019933.9619
MEM 6.664062 1751019934.0623
MEM 6.664062 1751019934.1627
MEM 6.664062 1751019934.3108
MEM 6.664062 1751019934.4125
MEM 6.664062 1751019934.5132
MEM 6.664062 1751019934.6172
MEM 6.664062 1751019934.7542
MEM 6.664062 1751019934.8588
MEM 6.664062 1751019934.9596
MEM 6.664062 1751019935.0601
MEM 6.664062 1751019935.1890
MEM 6.664062 1751019935.2934
MEM 6.664062 1751019935.3938
MEM 6.664062 1751019935.5401
MEM 6.664062 1751019935.6410
MEM 6.664062 1751019935.7417
MEM 6.664062 1751019935.8424
MEM 6.664062 1751019935.9629
MEM 6.664062 1751019936.0752
MEM 6.664062 1751019936.1762
MEM 6.664062 1751019936.2770
MEM 6.664062 1751019936.4090
MEM 6.664062 1751019936.5129
MEM 6.664062 1751019936.6164
MEM 6.664062 1751019936.7185
MEM 6.664062 1751019936.8601
MEM 6.664062 1751019936.9637
MEM 6.664062 1751019937.0643
MEM 6.664062 1751019937.1647
MEM 6.664062 1751019937.3110
MEM 6.664062 1751019937.4115
MEM 6.664062 1751019937.5118
MEM 6.664062 1751019937.6120
MEM 6.664062 1751019937.7440
MEM 6.664062 1751019937.8448
MEM 6.664062 1751019937.9456
MEM 6.664062 1751019938.0463
MEM 6.664062 1751019938.1593
MEM 6.664062 1751019938.2610
MEM 6.664062 1751019938.3614
MEM 6.664062 1751019938.4621
MEM 6.664062 1751019938.5941
MEM 6.664062 1751019938.6953
MEM 6.664062 1751019938.7960
MEM 6.664062 1751019938.8964
MEM 6.664062 1751019939.0240
MEM 6.664062 1751019939.1257
MEM 6.664062 1751019939.2268
MEM 6.664062 1751019939.3274
MEM 6.664062 1751019939.4842
MEM 6.664062 1751019939.5849
MEM 6.664062 1751019939.6852
MEM 6.664062 1751019939.7856
MEM 6.664062 1751019939.9146
MEM 6.664062 1751019940.0190
MEM 6.664062 1751019940.1196
MEM 6.664062 1751019940.2201
MEM 6.664062 1751019940.3340
MEM 6.664062 1751019940.4352
MEM 6.664062 1751019940.5358
MEM 6.664062 1751019940.6365
MEM 6.664062 1751019940.7740
MEM 6.664062 1751019940.8770
MEM 6.664062 1751019940.9775
MEM 6.664062 1751019941.0780
MEM 6.664062 1751019941.1993
MEM 6.664062 1751019941.3003
MEM 6.664062 1751019941.4007
MEM 6.664062 1751019941.5012
MEM 6.664062 1751019941.6443
MEM 6.664062 1751019941.7496
MEM 6.664062 1751019941.8500
MEM 6.664062 1751019941.9503
MEM 6.664062 1751019942.0743
MEM 6.664062 1751019942.1780
MEM 6.664062 1751019942.2789
MEM 6.664062 1751019942.3792
MEM 6.664062 1751019942.5281
MEM 6.664062 1751019942.6286
MEM 6.664062 1751019942.7289
MEM 6.664062 1751019942.8293
MEM 6.664062 1751019942.9503
MEM 6.664062 1751019943.0566
MEM 6.664062 1751019943.1571
MEM 6.664062 1751019943.2574
MEM 6.664062 1751019943.3749
MEM 6.664062 1751019943.4755
MEM 6.664062 1751019943.5763
MEM 6.664062 1751019943.7240
MEM 6.664062 1751019943.8247
MEM 6.664062 1751019943.9252
MEM 6.664062 1751019944.0258
MEM 6.664062 1751019944.1739
MEM 6.664062 1751019944.2749
MEM 6.664062 1751019944.3756
MEM 6.664062 1751019944.4762
MEM 6.664062 1751019944.6189
MEM 6.664062 1751019944.7194
MEM 6.664062 1751019944.8198
MEM 6.664062 1751019944.9203
MEM 6.664062 1751019945.0614
MEM 6.664062 1751019945.1680
MEM 6.664062 1751019945.2683
MEM 6.664062 1751019945.3688
MEM 6.664062 1751019945.5200
MEM 6.664062 1751019945.6209
MEM 6.664062 1751019945.7222
MEM 6.664062 1751019945.8228
MEM 6.664062 1751019945.9639
MEM 6.664062 1751019946.0658
MEM 6.664062 1751019946.1664
MEM 6.664062 1751019946.2680
MEM 6.664062 1751019946.4042
MEM 6.664062 1751019946.5094
MEM 6.664062 1751019946.6101
MEM 6.664062 1751019946.7113
MEM 6.664062 1751019946.8640
MEM 6.664062 1751019946.9672
MEM 6.664062 1751019947.0676
MEM 6.664062 1751019947.1682
MEM 6.664062 1751019947.3140
MEM 6.664062 1751019947.4151
MEM 6.664062 1751019947.5156
MEM 6.664062 1751019947.6176
MEM 6.664062 1751019947.7692
MEM 6.664062 1751019947.8716
MEM 6.664062 1751019947.9722
MEM 6.664062 1751019948.0754
MEM 6.664062 1751019948.2241
MEM 6.664062 1751019948.3280
MEM 6.664062 1751019948.4285
MEM 6.664062 1751019948.5290
MEM 6.664062 1751019948.6538
MEM 6.664062 1751019948.7549
MEM 6.664062 1751019948.8553
MEM 6.664062 1751019948.9555
MEM 6.664062 1751019949.0741
MEM 6.664062 1751019949.1755
MEM 6.664062 1751019949.2761
MEM 6.664062 1751019949.3768
MEM 6.664062 1751019949.5092
MEM 6.664062 1751019949.6135
MEM 6.664062 1751019949.7139
MEM 6.664062 1751019949.8143
MEM 6.664062 1751019949.9523
MEM 6.664062 1751019950.0527
MEM 6.664062 1751019950.1539
MEM 6.664062 1751019950.2989
MEM 6.664062 1751019950.4036
MEM 6.664062 1751019950.5039
MEM 6.664062 1751019950.6044
MEM 6.664062 1751019950.7471
MEM 6.664062 1751019950.8491
MEM 6.664062 1751019950.9496
MEM 6.664062 1751019951.1031
MEM 6.664062 1751019951.2037
MEM 6.664062 1751019951.3044
MEM 6.664062 1751019951.4047
MEM 6.664062 1751019951.5442
MEM 6.664062 1751019951.6495
MEM 6.664062 1751019951.7501
MEM 6.664062 1751019951.8504
MEM 6.664062 1751019951.9990
MEM 6.664062 1751019952.1002
MEM 6.664062 1751019952.2008
MEM 6.664062 1751019952.3027
MEM 6.664062 1751019952.4390
MEM 6.664062 1751019952.5424
MEM 6.664062 1751019952.6430
MEM 6.664062 1751019952.7460
MEM 6.664062 1751019952.8489
MEM 6.664062 1751019952.9592
MEM 6.664062 1751019953.0610
MEM 6.664062 1751019953.1615
MEM 6.664062 1751019953.2989
MEM 6.664062 1751019953.4002
MEM 6.664062 1751019953.5007
MEM 6.664062 1751019953.6011
MEM 6.664062 1751019953.7201
MEM 6.664062 1751019953.8209
MEM 6.664062 1751019953.9277
MEM 6.664062 1751019954.0284
MEM 6.664062 1751019954.1922
MEM 6.664062 1751019954.2931
MEM 6.664062 1751019954.3933
MEM 6.664062 1751019954.4938
MEM 6.664062 1751019954.6439
MEM 6.664062 1751019954.7476
MEM 6.664062 1751019954.8483
MEM 6.664062 1751019954.9940
MEM 6.664062 1751019955.0959
MEM 6.664062 1751019955.1964
MEM 6.664062 1751019955.2972
MEM 6.664062 1751019955.4422
MEM 6.664062 1751019955.5462
MEM 6.664062 1751019955.6468
MEM 6.664062 1751019955.7475
MEM 6.664062 1751019955.8793
MEM 6.664062 1751019955.9818
MEM 6.664062 1751019956.0824
MEM 6.664062 1751019956.2231
MEM 6.664062 1751019956.3239
MEM 6.664062 1751019956.4244
MEM 6.664062 1751019956.5251
MEM 6.664062 1751019956.6494
MEM 6.664062 1751019956.7535
MEM 6.664062 1751019956.8541
MEM 6.664062 1751019956.9548
MEM 6.664062 1751019957.1135
MEM 6.664062 1751019957.2143
MEM 6.664062 1751019957.3148
MEM 6.664062 1751019957.4151
MEM 6.664062 1751019957.5502
MEM 6.664062 1751019957.6511
MEM 6.664062 1751019957.7519
MEM 6.664062 1751019957.8525
MEM 6.664062 1751019957.9939
MEM 6.664062 1751019958.0979
MEM 6.664062 1751019958.1986
MEM 6.664062 1751019958.2990
MEM 6.664062 1751019958.4511
MEM 6.664062 1751019958.5520
MEM 6.664062 1751019958.6525
MEM 6.664062 1751019958.7532
MEM 6.664062 1751019958.8781
MEM 6.664062 1751019958.9792
MEM 6.664062 1751019959.0800
MEM 6.664062 1751019959.1806
MEM 6.664062 1751019959.3166
MEM 6.664062 1751019959.4193
MEM 6.664062 1751019959.5199
MEM 6.664062 1751019959.6223
MEM 6.664062 1751019959.7493
MEM 6.664062 1751019959.8518
MEM 6.664062 1751019959.9522
MEM 6.664062 1751019960.1139
MEM 6.664062 1751019960.2192
MEM 6.664062 1751019960.3204
MEM 6.664062 1751019960.4532
MEM 6.664062 1751019960.5692
MEM 6.664062 1751019960.6724
MEM 6.664062 1751019960.7730
MEM 6.664062 1751019960.9140
MEM 6.664062 1751019961.0189
MEM 6.664062 1751019961.1227
MEM 6.664062 1751019961.2234
MEM 6.664062 1751019961.3240
MEM 6.664062 1751019961.4713
MEM 6.664062 1751019961.5757
MEM 6.664062 1751019961.6759
MEM 6.664062 1751019961.7766
MEM 6.664062 1751019961.9189
MEM 6.664062 1751019962.0203
MEM 6.664062 1751019962.1209
MEM 6.664062 1751019962.2216
MEM 6.664062 1751019962.3503
MEM 6.664062 1751019962.4592
MEM 6.664062 1751019962.5595
MEM 6.664062 1751019962.7125
MEM 6.664062 1751019962.8143
MEM 6.664062 1751019962.9150
MEM 6.664062 1751019963.0154
MEM 6.664062 1751019963.1610
MEM 6.664062 1751019963.2617
MEM 6.664062 1751019963.3622
MEM 6.664062 1751019963.4628
MEM 6.664062 1751019963.5792
MEM 6.664062 1751019963.6835
MEM 6.664062 1751019963.7843
MEM 6.664062 1751019963.9202
MEM 6.664062 1751019964.0209
MEM 6.664062 1751019964.1217
MEM 6.664062 1751019964.2221
MEM 6.664062 1751019964.3692
MEM 6.664062 1751019964.4717
MEM 6.664062 1751019964.5723
MEM 6.664062 1751019964.6729
MEM 6.664062 1751019964.8264
MEM 6.664062 1751019964.9270
MEM 6.664062 1751019965.0277
MEM 6.664062 1751019965.1636
MEM 6.664062 1751019965.2662
MEM 6.664062 1751019965.3667
MEM 6.664062 1751019965.4675
MEM 6.664062 1751019965.5925
MEM 6.664062 1751019965.6948
MEM 6.664062 1751019965.7954
MEM 6.664062 1751019965.8959
MEM 6.664062 1751019966.0389
MEM 6.664062 1751019966.1412
MEM 6.664062 1751019966.2416
MEM 6.664062 1751019966.4013
MEM 6.664062 1751019966.5019
MEM 6.664062 1751019966.6025
MEM 6.664062 1751019966.7029
MEM 6.664062 1751019966.8392
MEM 6.664062 1751019966.9428
MEM 6.664062 1751019967.0433
MEM 6.664062 1751019967.1435
MEM 6.664062 1751019967.2735
MEM 6.664062 1751019967.3748
MEM 6.664062 1751019967.4756
MEM 6.664062 1751019967.5761
MEM 6.664062 1751019967.6940
MEM 6.664062 1751019967.7958
MEM 6.664062 1751019967.8965
MEM 6.664062 1751019968.0392
MEM 6.664062 1751019968.1408
MEM 6.664062 1751019968.2412
MEM 6.664062 1751019968.3416
MEM 6.664062 1751019968.4854
MEM 6.664062 1751019968.5862
MEM 6.664062 1751019968.6867
MEM 6.664062 1751019968.7876
MEM 6.664062 1751019968.9143
MEM 6.664062 1751019969.0211
MEM 6.664062 1751019969.1217
MEM 6.664062 1751019969.2223
MEM 6.664062 1751019969.3839
MEM 6.664062 1751019969.4843
MEM 6.664062 1751019969.5849
MEM 6.664062 1751019969.6857
MEM 6.664062 1751019969.8389
MEM 6.664062 1751019969.9415
MEM 6.664062 1751019970.0421
MEM 6.664062 1751019970.1428
MEM 6.664062 1751019970.2653
MEM 6.664062 1751019970.3661
MEM 6.664062 1751019970.4668
MEM 6.664062 1751019970.5674
MEM 6.664062 1751019970.7192
MEM 6.664062 1751019970.8238
MEM 6.664062 1751019970.9245
MEM 6.664062 1751019971.0249
MEM 6.664062 1751019971.1589
MEM 6.664062 1751019971.2598
MEM 6.664062 1751019971.3604
MEM 6.664062 1751019971.5039
MEM 6.664062 1751019971.6048
MEM 6.664062 1751019971.7054
MEM 6.664062 1751019971.8061
MEM 6.664062 1751019971.9540
MEM 6.664062 1751019972.0572
MEM 6.664062 1751019972.1578
MEM 6.664062 1751019972.3041
MEM 6.664062 1751019972.4078
MEM 6.664062 1751019972.5084
MEM 6.664062 1751019972.6088
MEM 6.664062 1751019972.7691
MEM 6.664062 1751019972.8697
MEM 6.664062 1751019972.9704
MEM 6.664062 1751019973.0711
MEM 6.664062 1751019973.2042
MEM 6.664062 1751019973.3055
MEM 6.664062 1751019973.4066
MEM 6.664062 1751019973.5071
